ano,mun,uf,codmun,matriculas_6ano_9ano,matriculas_EM
2011,araguacema,TO,1701903,573,315
2011,araguaçu,TO,1702000,802,367
2011,araguaiana,MT,5101001,238,174
2011,araguaína,TO,1702109,12513,8398
2011,araguainha,MT,5101209,75,47
2011,araguanã,MA,2100873,821,477
2011,araguanã,TO,1702158,552,267
2011,araguapaz,GO,5202155,496,317
2011,araguari,MG,3103504,6382,4765
2011,araguatins,TO,1702208,2808,1946
2011,araioses,MA,2100907,4005,1924
2011,aral moreira,MS,5001243,774,354
2011,aramari,BA,2902203,716,439
2011,arambaré,RS,4300851,297,170
2011,arame,MA,2100956,2819,982
2011,aramina,SP,3503000,346,176
2011,arandu,SP,3503109,422,255
2011,arantina,MG,3103603,178,108
2011,arapeí,SP,3503158,218,123
2011,arapiraca,AL,2700300,17028,11476
2011,arapoema,TO,1702307,605,401
2011,araponga,MG,3103702,474,268
2011,arapongas,PR,4101507,7339,4157
2011,araporã,MG,3103751,433,249
2011,arapoti,PR,4101606,2134,1379
2011,arapuá,MG,3103801,165,122
2011,arapuã,PR,4101655,322,175
2011,araputanga,MT,5101258,1112,933
2011,araquari,SC,4201307,1574,1388
2011,arara,PB,2500908,1177,326
2011,araranguá,SC,4201406,3812,2646
2011,araraquara,SP,3503208,12480,9004
2011,araras,SP,3503307,7384,5001
2011,ararendá,CE,2301257,917,487
2011,arari,MA,2101004,2563,1363
2011,araricá,RS,4300877,477,270
2011,araripe,CE,2301307,1994,686
2011,araripina,PE,2601102,6289,3496
2011,araruama,RJ,3300209,7939,4428
2011,araruna,PB,2501005,1320,707
2011,araruna,PR,4101705,916,612
2011,arataca,BA,2902252,956,518
2011,aratiba,RS,4300901,375,269
2011,aratuba,CE,2301406,1288,720
2011,aratuípe,BA,2902302,761,306
2011,arauá,SE,2800407,1185,683
2011,araucária,PR,4101804,10447,5957
2011,araújos,MG,3103900,537,327
2011,araxá,MG,3104007,5702,4214
2011,arceburgo,MG,3104106,563,258
2011,arco-íris,SP,3503356,107,68
2011,arcos,MG,3104205,2089,1521
2011,arcoverde,PE,2601201,5486,3778
2011,areado,MG,3104304,865,634
2011,areal,RJ,3300225,682,233
2011,arealva,SP,3503406,474,334
2011,areia,PB,2501104,2102,637
2011,areia branca,RN,2401107,1851,1060
2011,areia branca,SE,2800506,1519,441
2011,areia de baraúnas,PB,2501153,173,93
2011,areial,PB,2501203,531,289
2011,areias,SP,3503505,295,206
2011,areiópolis,SP,3503604,765,458
2011,arenápolis,MT,5101308,587,466
2011,arenópolis,GO,5202353,191,113
2011,arês,RN,2401206,1028,679
2011,argirita,MG,3104403,189,92
2011,aricanduva,MG,3104452,475,302
2011,arinos,MG,3104502,1353,1107
2011,aripuanã,MT,5101407,1875,1203
2011,ariquemes,RO,1100023,7366,4028
2011,ariranha,SP,3503703,508,340
2011,ariranha do ivaí,PR,4101853,153,102
2011,armação dos búzios,RJ,3300233,2545,1084
2011,armazém,SC,4201505,342,326
2011,arneiroz,CE,2301505,600,299
2011,aroazes,PI,2200905,460,259
2011,aroeiras,PB,2501302,1791,685
2011,aroeiras do itaim,PI,2200954,139,109
2011,arraial,PI,2201002,430,214
2011,arraial do cabo,RJ,3300258,1810,951
2011,arraias,TO,1702406,1044,574
2011,arroio do meio,RS,4301008,995,678
2011,arroio do padre,RS,4301073,226,136
2011,arroio do sal,RS,4301057,527,318
2011,arroio do tigre,RS,4301206,813,485
2011,arroio dos ratos,RS,4301107,942,473
2011,arroio grande,RS,4301305,1541,549
2011,arroio trinta,SC,4201604,244,199
2011,artur nogueira,SP,3503802,3331,1623
2011,aruanã,GO,5202502,536,309
2011,arujá,SP,3503901,6906,4332
2011,arvoredo,SC,4201653,161,98
2011,arvorezinha,RS,4301404,663,418
2011,ascurra,SC,4201703,481,347
2011,aspásia,SP,3503950,100,79
2011,assaí,PR,4101903,1167,715
2011,assaré,CE,2301604,2024,984
2011,assis,SP,3504008,5125,3580
2011,assis brasil,AC,1200054,634,312
2011,assis chateaubriand,PR,4102000,2180,1683
2011,assunção,PB,2501351,353,107
2011,assunção do piauí,PI,2201051,630,311
2011,astolfo dutra,MG,3104601,753,404
2011,astorga,PR,4102109,1647,1053
2011,atalaia,AL,2700409,3255,1600
2011,atalaia,PR,4102208,268,153
2011,atalaia do norte,AM,1300201,871,403
2011,atalanta,SC,4201802,233,138
2011,ataléia,MG,3104700,1166,505
2011,atibaia,SP,3504107,10411,5844
2011,atílio vivácqua,ES,3200706,669,454
2011,augustinópolis,TO,1702554,1455,773
2011,augusto corrêa,PA,1500909,3854,2012
2011,augusto de lima,MG,3104809,360,235
2011,augusto pestana,RS,4301503,417,229
2011,áurea,RS,4301552,210,143
2011,aurelino leal,BA,2902401,837,403
2011,auriflama,SP,3504206,728,611
2011,aurilândia,GO,5202601,179,156
2011,aurora,CE,2301703,2085,931
2011,aurora,SC,4201901,308,240
2011,aurora do pará,PA,1500958,1642,659
2011,aurora do tocantins,TO,1702703,293,144
2011,autazes,AM,1300300,3086,1518
2011,avaí,SP,3504305,402,275
2011,avanhandava,SP,3504404,736,378
2011,avaré,SP,3504503,5430,3257
2011,aveiro,PA,1501006,1679,681
2011,avelino lopes,PI,2201101,774,441
2011,avelinópolis,GO,5202809,180,110
2011,axixá,MA,2101103,987,712
2011,axixá do tocantins,TO,1702901,1108,695
2011,babaçulândia,TO,1703008,775,384
2011,bacabal,MA,2101202,8088,5248
2011,bacabeira,MA,2101251,1354,822
2011,bacuri,MA,2101301,1539,1081
2011,bacurituba,MA,2101350,469,259
2011,bady bassitt,SP,3504602,1080,602
2011,baependi,MG,3104908,1221,739
2011,bagé,RS,4301602,8043,5281
2011,bagre,PA,1501105,1070,449
2011,baía da traição,PB,2501401,810,497
2011,baía formosa,RN,2401404,611,446
2011,baianópolis,BA,2902500,1030,789
2011,baião,PA,1501204,2658,1426
2011,baixa grande,BA,2902609,1879,898
2011,baixa grande do ribeiro,PI,2201150,907,400
2011,baixio,CE,2301802,386,252
2011,baixo guandu,ES,3200805,2012,963
2011,balbinos,SP,3504701,74,34
2011,baldim,MG,3105004,509,389
2011,baliza,GO,5203104,201,146
2011,balneário arroio do silva,SC,4201950,459,216
2011,balneário barra do sul,SC,4202057,618,302
2011,balneário camboriú,SC,4202008,6407,4031
2011,balneário gaivota,SC,4202073,513,230
2011,balneário piçarras,SC,4212809,1378,766
2011,balneário pinhal,RS,4301636,806,434
2011,balsa nova,PR,4102307,1056,565
2011,bálsamo,SP,3504800,464,336
2011,balsas,MA,2101400,8240,3966
2011,bambuí,MG,3105103,1348,1184
2011,banabuiú,CE,2301851,1365,950
2011,bananal,SP,3504909,723,473
2011,bananeiras,PB,2501500,1975,1451
2011,bandeira,MG,3105202,361,162
2011,bandeira do sul,MG,3105301,395,252
2011,bandeirante,SC,4202081,197,122
2011,bandeirantes,MS,5001508,503,265
2011,bandeirantes,PR,4102406,2412,1686
2011,bandeirantes do tocantins,TO,1703057,274,141
2011,bannach,PA,1501253,321,135
2011,banzaê,BA,2902658,1447,643
2011,barão,RS,4301651,306,257
2011,barão de antonina,SP,3505005,235,162
2011,barão de cocais,MG,3105400,2067,1368
2011,barão de cotegipe,RS,4301701,363,204
2011,barão de grajaú,MA,2101509,1350,732
2011,barão de melgaço,MT,5101605,468,354
2011,barão de monte alto,MG,3105509,359,262
2011,barão do triunfo,RS,4301750,449,311
2011,baraúna,PB,2501534,445,229
2011,baraúna,RN,2401453,2053,909
2011,barbacena,MG,3105608,8039,6505
2011,barbalha,CE,2301901,4195,2471
2011,barbosa,SP,3505104,496,268
2011,barbosa ferraz,PR,4102505,891,609
2011,barcarena,PA,1501303,8977,6329
2011,barcelona,RN,2401503,311,127
2011,barcelos,AM,1300409,1337,555
2011,bariri,SP,3505203,1991,1146
2011,barra,BA,2902708,6107,2746
2011,barra bonita,SC,4202099,135,88
2011,barra bonita,SP,3505302,2095,1523
2011,barra d'alcântara,PI,2201176,312,201
2011,barra da estiva,BA,2902807,1912,1124
2011,barra de guabiraba,PE,2601300,1240,410
2011,barra de santa rosa,PB,2501609,1111,380
2011,barra de santana,PB,2501575,732,411
2011,barra de santo antônio,AL,2700508,1550,587
2011,barra de são francisco,ES,3200904,3000,1576
2011,barra de são miguel,AL,2700607,871,286
2011,barra de são miguel,PB,2501708,449,179
2011,barra do bugres,MT,5101704,2393,1664
2011,barra do chapéu,SP,3505351,487,280
2011,barra do choça,BA,2902906,3048,1397
2011,barra do corda,MA,2101608,8085,4447
2011,barra do garças,MT,5101803,4461,3575
2011,barra do guarita,RS,4301859,200,116
2011,barra do jacaré,PR,4102703,172,139
2011,barra do mendes,BA,2903003,1238,784
2011,barra do ouro,TO,1703073,460,191
2011,barra do piraí,RJ,3300308,4984,2528
2011,barra do quaraí,RS,4301875,315,140
2011,barra do ribeiro,RS,4301909,892,353
2011,barra do rio azul,RS,4301925,109,75
2011,barra do rocha,BA,2903102,389,293
2011,barra do turvo,SP,3505401,708,396
2011,barra dos coqueiros,SE,2800605,1659,517
2011,barra funda,RS,4301958,154,145
2011,barra longa,MG,3105707,397,177
2011,barra mansa,RJ,3300407,11259,5995
2011,barra velha,SC,4202107,1776,829
2011,barracão,PR,4102604,923,487
2011,barracão,RS,4301800,403,209
2011,barras,PI,2201200,3587,2006
2011,barreira,CE,2301950,1760,968
2011,barreiras,BA,2903201,9516,7419
2011,barreiras do piauí,PI,2201309,277,115
2011,barreirinha,AM,1300508,2899,1816
2011,barreirinhas,MA,2101707,6263,2982
2011,barreiros,PE,2601409,3608,2639
2011,barretos,SP,3505500,6605,4586
2011,barrinha,SP,3505609,2211,1294
2011,barro,CE,2302008,1794,1261
2011,barro alto,BA,2903235,1128,702
2011,barro alto,GO,5203203,601,453
2011,barro duro,PI,2201408,533,306
2011,barro preto,BA,2903300,541,436
2011,barrocas,BA,2903276,1232,626
2011,barrolândia,TO,1703107,504,282
2011,barroquinha,CE,2302057,1471,974
2011,barros cassal,RS,4302006,925,416
2011,barroso,MG,3105905,1342,850
2011,barueri,SP,3505708,23359,17040
2011,bastos,SP,3505807,1428,799
2011,bataguassu,MS,5001904,1613,810
2011,batalha,AL,2700706,1435,707
2011,batalha,PI,2201507,2568,878
2011,batatais,SP,3505906,3673,2442
2011,batayporã,MS,5002001,927,449
2011,baturité,CE,2302107,2657,1579
2011,bauru,SP,3506003,21951,14588
2011,bayeux,PB,2501807,6448,3504
2011,bebedouro,SP,3506102,4721,3362
2011,beberibe,CE,2302206,4042,2275
2011,bela cruz,CE,2302305,2453,1603
2011,bela vista,MS,5002100,2042,1038
2011,bela vista da caroba,PR,4102752,367,153
2011,bela vista de goiás,GO,5203302,1549,897
2011,bela vista de minas,MG,3106002,714,419
2011,bela vista do maranhão,MA,2101772,1098,431
2011,bela vista do paraíso,PR,4102802,1124,696
2011,bela vista do piauí,PI,2201556,289,214
2011,bela vista do toldo,SC,4202131,394,364
2011,belágua,MA,2101731,753,425
2011,belém,AL,2700805,625,224
2011,belém,PA,1501402,91446,71683
2011,belém,PB,2501906,1272,495
2011,belém de maria,PE,2601508,1017,569
2011,belém do brejo do cruz,PB,2502003,479,244
2011,belém do piauí,PI,2201572,232,154
2011,belém do são francisco,PE,2601607,1459,1195
2011,belford roxo,RJ,3300456,34359,16980
2011,belmiro braga,MG,3106101,268,142
2011,belmonte,BA,2903409,1594,962
2011,belmonte,SC,4202156,147,95
2011,belo campo,BA,2903508,1367,715
2011,belo horizonte,MG,3106200,155199,104951
2011,belo jardim,PE,2601706,5708,3978
2011,belo monte,AL,2700904,760,314
2011,belo oriente,MG,3106309,1828,884
2011,belo vale,MG,3106408,534,292
2011,belterra,PA,1501451,1592,718
2011,beneditinos,PI,2201606,763,450
2011,benedito leite,MA,2101806,292,182
2011,benedito novo,SC,4202206,589,282
2011,benevides,PA,1501501,4407,3346
2011,benjamin constant,AM,1300607,3794,2378
2011,benjamin constant do sul,RS,4302055,237,97
2011,bento de abreu,SP,3506201,157,99
2011,bento fernandes,RN,2401602,478,272
2011,bento gonçalves,RS,4302105,5675,3595
2011,bequimão,MA,2101905,1671,994
2011,berilo,MG,3106507,1100,680
2011,berizal,MG,3106655,430,218
2011,bernardino batista,PB,2502052,302,98
2011,bernardino de campos,SP,3506300,715,431
2011,bernardo do mearim,MA,2101939,366,262
2011,bernardo sayão,TO,1703206,421,204
2011,bertioga,SP,3506359,4451,2396
2011,bertolínia,PI,2201705,398,362
2011,bertópolis,MG,3106606,345,208
2011,beruri,AM,1300631,1711,788
2011,betânia,PE,2601805,784,485
2011,betânia do piauí,PI,2201739,588,179
2011,betim,MG,3106705,28738,18875
2011,bezerros,PE,2601904,4470,2735
2011,bias fortes,MG,3106804,240,146
2011,bicas,MG,3106903,843,466
2011,biguaçu,SC,4202305,3945,2016
2011,bilac,SP,3506409,404,283
2011,biquinhas,MG,3107000,155,103
2011,birigui,SP,3506508,6887,4454
2011,biritiba mirim,SP,3506607,2186,1235
2011,biritinga,BA,2903607,1446,507
2011,bituruna,PR,4102901,1742,708
2011,blumenau,SC,4202404,18015,11365
2011,boa esperança,ES,3201001,1018,678
2011,boa esperança,MG,3107109,2733,1766
2011,boa esperança,PR,4103008,303,320
2011,boa esperança do iguaçu,PR,4103024,220,140
2011,boa esperança do sul,SP,3506706,1030,554
2011,boa hora,PI,2201770,562,309
2011,boa nova,BA,2903706,1444,728
2011,boa ventura,PB,2502102,382,220
2011,boa ventura de são roque,PR,4103040,577,397
2011,boa viagem,CE,2302404,4479,2083
2011,boa vista,PB,2502151,560,233
2011,boa vista,RR,1400100,26626,13358
2011,boa vista da aparecida,PR,4103057,648,340
2011,boa vista das missões,RS,4302154,185,79
2011,boa vista do buricá,RS,4302204,430,256
2011,boa vista do cadeado,RS,4302220,141,76
2011,boa vista do gurupi,MA,2101970,764,468
2011,boa vista do incra,RS,4302238,147,90
2011,boa vista do ramos,AM,1300680,1569,784
2011,boa vista do sul,RS,4302253,138,104
2011,boa vista do tupim,BA,2903805,2256,1090
2011,boca da mata,AL,2701001,2872,1526
2011,boca do acre,AM,1300706,3058,1518
2011,bocaina,PI,2201804,247,193
2011,bocaina,SP,3506805,701,414
2011,bocaina de minas,MG,3107208,239,140
2011,bocaina do sul,SC,4202438,258,136
2011,bocaiúva,MG,3107307,3618,2456
2011,bocaiúva do sul,PR,4103107,1084,448
2011,bodó,RN,2401651,280,125
2011,bodocó,PE,2602001,2782,1328
2011,bodoquena,MS,5002159,679,356
2011,bofete,SP,3506904,626,327
2011,boituva,SP,3507001,3548,2095
2011,bom conselho,PE,2602100,3411,1435
2011,bom despacho,MG,3107406,3139,1881
2011,bom jardim,MA,2102002,3429,1443
2011,bom jardim,PE,2602209,2760,1572
2011,bom jardim,RJ,3300506,1820,748
2011,bom jardim da serra,SC,4202503,334,121
2011,bom jardim de goiás,GO,5203401,561,304
2011,bom jardim de minas,MG,3107505,458,239
2011,bom jesus,PB,2502201,207,74
2011,bom jesus,PI,2201903,1707,1243
2011,bom jesus,RN,2401701,639,317
2011,bom jesus,RS,4302303,774,377
2011,bom jesus,SC,4202537,187,112
2011,bom jesus da lapa,BA,2903904,5137,2790
2011,bom jesus da penha,MG,3107604,224,185
2011,bom jesus da serra,BA,2903953,966,500
2011,bom jesus das selvas,MA,2102036,2533,971
2011,bom jesus de goiás,GO,5203500,1305,692
2011,bom jesus do amparo,MG,3107703,399,302
2011,bom jesus do araguaia,MT,5101852,559,282
2011,bom jesus do galho,MG,3107802,1000,614
2011,bom jesus do itabapoana,RJ,3300605,2877,1967
2011,bom jesus do norte,ES,3201100,280,94
2011,bom jesus do oeste,SC,4202578,131,101
2011,bom jesus do sul,PR,4103156,364,262
2011,bom jesus do tocantins,PA,1501576,1034,581
2011,bom jesus do tocantins,TO,1703305,313,159
2011,bom jesus dos perdões,SP,3507100,1390,761
2011,bom lugar,MA,2102077,988,232
2011,bom princípio,RS,4302352,750,335
2011,bom princípio do piauí,PI,2201919,528,200
2011,bom progresso,RS,4302378,180,208
2011,bom repouso,MG,3107901,664,398
2011,bom retiro,SC,4202602,587,288
2011,bom retiro do sul,RS,4302402,694,503
2011,bom sucesso,MG,3108008,1044,844
2011,bom sucesso,PB,2502300,342,200
2011,bom sucesso,PR,4103206,474,269
2011,bom sucesso de itararé,SP,3507159,382,249
2011,bom sucesso do sul,PR,4103222,241,141
2011,bombinhas,SC,4202453,941,524
2011,bonfim,MG,3108107,390,182
2011,bonfim,RR,1400159,1185,445
2011,bonfim do piauí,PI,2201929,388,158
2011,bonfinópolis,GO,5203559,537,300
2011,bonfinópolis de minas,MG,3108206,433,263
2011,boninal,BA,2904001,1204,842
2011,bonito,BA,2904050,1768,659
2011,bonito,MS,5002209,1746,691
2011,bonito,PA,1501600,769,444
2011,bonito,PE,2602308,3037,1623
2011,bonito de minas,MG,3108255,909,482
2011,bonito de santa fé,PB,2502409,687,214
2011,bonópolis,GO,5203575,259,204
2011,boqueirão,PB,2502508,1347,716
2011,boqueirão do leão,RS,4302451,635,304
2011,boqueirão do piauí,PI,2201945,393,218
2011,boquim,SE,2800670,2234,1010
2011,boquira,BA,2904100,1833,1052
2011,borá,SP,3507209,81,41
2011,boracéia,SP,3507308,314,168
2011,borba,AM,1300805,3463,1206
2011,borborema,PB,2502706,337,104
2011,borborema,SP,3507407,853,535
2011,borda da mata,MG,3108305,906,552
2011,borebi,SP,3507456,237,116
2011,borrazópolis,PR,4103305,489,337
2011,bossoroca,RS,4302501,527,312
2011,botelhos,MG,3108404,1013,535
2011,botucatu,SP,3507506,8445,5309
2011,botumirim,MG,3108503,589,414
2011,botuporã,BA,2904209,823,602
2011,botuverá,SC,4202701,228,147
2011,bozano,RS,4302584,116,68
2011,braço do norte,SC,4202800,1785,1085
2011,braço do trombudo,SC,4202859,177,136
2011,braga,RS,4302600,263,182
2011,bragança,PA,1501709,10098,5014
2011,bragança paulista,SP,3507605,10659,6485
2011,braganey,PR,4103354,456,424
2011,branquinha,AL,2701100,1214,301
2011,brás pires,MG,3108701,350,171
2011,brasil novo,PA,1501725,1460,910
2011,brasilândia,MS,5002308,1035,483
2011,brasilândia de minas,MG,3108552,1161,702
2011,brasilândia do sul,PR,4103370,212,138
2011,brasilândia do tocantins,TO,1703602,173,101
2011,brasiléia,AC,1200104,1818,1304
2011,brasileira,PI,2201960,503,308
2011,brasília,DF,5300108,190048,109587
2011,brasília de minas,MG,3108602,2578,1979
2011,brasnorte,MT,5101902,1285,948
2011,braúna,SP,3507704,326,204
2011,braúnas,MG,3108800,422,219
2011,brazabrantes,GO,5203609,197,128
2011,brazópolis,MG,3108909,976,663
2011,brejão,PE,2602407,978,310
2011,brejetuba,ES,3201159,1168,566
2011,brejinho,PE,2602506,612,303
2011,brejinho,RN,2401800,810,404
2011,brejinho de nazaré,TO,1703701,445,308
2011,brejo,MA,2102101,2589,1231
2011,brejo alegre,SP,3507753,200,129
2011,brejo da madre de deus,PE,2602605,3985,1461
2011,brejo de areia,MA,2102150,1280,382
2011,brejo do cruz,PB,2502805,934,492
2011,brejo do piauí,PI,2201988,326,152
2011,brejo dos santos,PB,2502904,469,215
2011,brejo grande,SE,2800704,716,386
2011,brejo grande do araguaia,PA,1501758,659,392
2011,brejo santo,CE,2302503,3555,1907
2011,brejões,BA,2904308,1340,732
2011,brejolândia,BA,2904407,704,358
2011,breu branco,PA,1501782,3895,1204
2011,breves,PA,1501808,7650,3293
2011,britânia,GO,5203807,422,266
2011,brochier,RS,4302659,266,150
2011,brodowski,SP,3507803,1592,777
2011,brotas,SP,3507902,1534,1080
2011,brotas de macaúbas,BA,2904506,996,485
2011,brumadinho,MG,3109006,2295,1362
2011,brumado,BA,2904605,4466,3318
2011,brunópolis,SC,4202875,204,96
2011,brusque,SC,4202909,5688,3950
2011,bueno brandão,MG,3109105,628,356
2011,buenópolis,MG,3109204,629,553
2011,buenos aires,PE,2602704,984,484
2011,buerarema,BA,2904704,1478,629
2011,bugre,MG,3109253,233,156
2011,buíque,PE,2602803,5006,2088
2011,bujari,AC,1200138,877,357
2011,bujaru,PA,1501907,2060,1253
2011,buri,SP,3508009,1647,686
2011,buritama,SP,3508108,955,608
2011,buriti,MA,2102200,2466,1171
2011,buriti alegre,GO,5203906,554,373
2011,buriti bravo,MA,2102309,2149,1264
2011,buriti de goiás,GO,5203939,203,117
2011,buriti do tocantins,TO,1703800,909,568
2011,buriti dos lopes,PI,2202000,1502,846
2011,buriti dos montes,PI,2202026,501,334
2011,buriticupu,MA,2102325,6044,2931
2011,buritinópolis,GO,5203962,265,192
2011,buritirama,BA,2904753,2259,1342
2011,buritirana,MA,2102358,1222,531
2011,buritis,MG,3109303,1903,1060
2011,buritis,RO,1100452,3417,1268
2011,buritizal,SP,3508207,259,95
2011,buritizeiro,MG,3109402,1970,1247
2011,butiá,RS,4302709,1280,827
2011,caapiranga,AM,1300839,1063,451
2011,caaporã,PB,2503001,1753,584
2011,caarapó,MS,5002407,2044,916
2011,caatiba,BA,2904803,780,355
2011,cabaceiras,PB,2503100,398,171
2011,cabaceiras do paraguaçu,BA,2904852,1520,697
2011,cabeceira grande,MG,3109451,551,319
2011,cabeceiras,GO,5204003,502,347
2011,cabeceiras do piauí,PI,2202059,826,476
2011,cabedelo,PB,2503209,3502,1006
2011,cabixi,RO,1100031,480,265
2011,cabo de santo agostinho,PE,2602902,16291,10204
2011,cabo frio,RJ,3300704,13341,6473
2011,cabo verde,MG,3109501,697,404
2011,cabrália paulista,SP,3508306,307,319
2011,cabreúva,SP,3508405,3353,2145
2011,cabrobó,PE,2603009,2824,1761
2011,caçador,SC,4203006,5013,2545
2011,caçapava,SP,3508504,6054,3725
2011,caçapava do sul,RS,4302808,2407,1266
2011,cacaulândia,RO,1100601,513,221
2011,cacequi,RS,4302907,858,465
2011,cáceres,MT,5102504,6700,4175
2011,cachoeira,BA,2904902,2997,1723
2011,cachoeira alta,GO,5204102,524,269
2011,cachoeira da prata,MG,3109600,240,135
2011,cachoeira de goiás,GO,5204201,123,68
2011,cachoeira de minas,MG,3109709,731,416
2011,cachoeira de pajeú,MG,3102704,816,403
2011,cachoeira do arari,PA,1502004,1676,664
2011,cachoeira do piriá,PA,1501956,1379,469
2011,cachoeira do sul,RS,4303004,5060,2592
2011,cachoeira dos índios,PB,2503308,813,409
2011,cachoeira dourada,GO,5204250,530,310
2011,cachoeira dourada,MG,3109808,167,101
2011,cachoeira grande,MA,2102374,1036,534
